"","OUT","EXPO","Estimate","Std. Error","t value","Pr(>|t|)","AIC","BIC","Lower","Upper"
"2108","Mot-Peg-d","score_dcv_year",-0.00390804561466775,0.00508812753342483,-0.768071474033443,0.443085134118542,1191.43463191712,1220.79367930096,-0.013880592328927,0.00606450109959153
"3108","Mot-Peg-d","sex",0.447810403949289,0.225507349101128,1.98579073247174,0.0480213429993344,1191.43463191712,1220.79367930096,0.00582412146197725,0.8897966864366
"4108","Mot-Peg-d","age",-0.0593277909434484,0.00821904896448414,-7.21832795981792,4.86090407639325e-12,1191.43463191712,1220.79367930096,-0.0754368309010086,-0.0432187509858883
"5108","Mot-Peg-d","edu_co",0.0720288410098637,0.0294926340303082,2.44226544620745,0.0152074731467942,1191.43463191712,1220.79367930096,0.0142243405012393,0.129833341518488
"6108","Mot-Peg-d","p1ex",-0.32181730882786,0.22064800879245,-1.45850991626475,0.145808968859323,1191.43463191712,1220.79367930096,-0.754279459321539,0.110644841665818
"7108","Mot-Peg-d","dri_gr_2",-0.131122043193188,0.228832386891207,-0.573004743666491,0.567096477508475,1191.43463191712,1220.79367930096,-0.579625279996289,0.317381193609914
"2109","Mot-Peg-d","score_chp_year",0.0243687485092277,0.133941497240871,0.18193576308472,0.855763385457092,1192.00461111211,1221.36365849596,-0.23815176211825,0.286889259136705
"3109","Mot-Peg-d","sex",0.455377672848114,0.226167798040982,2.01345053005998,0.0450137653974531,1192.00461111211,1221.36365849596,0.0120969342250604,0.898658411471167
"4109","Mot-Peg-d","age",-0.0591411636507437,0.00822922864448107,-7.18672019040408,5.91308753240486e-12,1192.00461111211,1221.36365849596,-0.075270155414472,-0.0430121718870155
"5109","Mot-Peg-d","edu_co",0.0734775967757023,0.0294684623121303,2.49343165576224,0.0132227838843192,1192.00461111211,1221.36365849596,0.015720471964151,0.131234721587254
"6109","Mot-Peg-d","p1ex",-0.334065467307859,0.220642763123295,-1.51405585471745,0.131127684074224,1192.00461111211,1221.36365849596,-0.766517336478919,0.0983864018632011
"7109","Mot-Peg-d","dri_gr_2",-0.142797856823822,0.228627299741849,-0.624587951592222,0.532744747017557,1192.00461111211,1221.36365849596,-0.590899130200489,0.305303416552845
"2110","Mot-Peg-d","score_cyp_year",0.00246688575672646,0.00245208429737226,1.00603627671775,0.315257522241671,1191.00323519337,1220.36228257722,-0.00233911115317938,0.00727288266663229
"3110","Mot-Peg-d","sex",0.506240053199607,0.231483710408156,2.18693597189623,0.029565765743738,1191.00323519337,1220.36228257722,0.0525403177919214,0.959939788607292
"4110","Mot-Peg-d","age",-0.0588156445710051,0.00821929405889214,-7.15580245086556,7.15841020964346e-12,1191.00323519337,1220.36228257722,-0.0749251649047777,-0.0427061242372325
"5110","Mot-Peg-d","edu_co",0.0786941652943113,0.0298801232882932,2.63366267049986,0.00891153864095782,1191.00323519337,1220.36228257722,0.0201301997956401,0.137258130792982
"6110","Mot-Peg-d","p1ex",-0.345710052149567,0.220459492677298,-1.5681341182056,0.117967254846083,1191.00323519337,1220.36228257722,-0.777802717847042,0.0863826135479079
"7110","Mot-Peg-d","dri_gr_2",-0.14664979933785,0.228251548000539,-0.642492025234826,0.521073916118755,1191.00323519337,1220.36228257722,-0.594014612834421,0.300715014158721
"2111","Mot-Peg-d","score_dmt_year",0.00130604708192388,0.00537189762649226,0.243125832384245,0.808084048391681,1191.97796255938,1221.33700994323,-0.00922267879463715,0.0118347729584849
"3111","Mot-Peg-d","sex",0.461137095782062,0.228363282685799,2.01931365830177,0.0443971766790061,1191.97796255938,1221.33700994323,0.0135532863265568,0.908720905237566
"4111","Mot-Peg-d","age",-0.0591654225036432,0.00822529214619681,-7.19310894397835,5.68373304007352e-12,1191.97796255938,1221.33700994323,-0.0752866988725091,-0.0430441461347773
"5111","Mot-Peg-d","edu_co",0.0732355342412484,0.0294741752256673,2.48473566030346,0.0135429320933059,1191.97796255938,1221.33700994323,0.0154672123249178,0.131003856157579
"6111","Mot-Peg-d","p1ex",-0.332809439240079,0.220437143010343,-1.50977024422995,0.132217727487275,1191.97796255938,1221.33700994323,-0.764858300395258,0.0992394219150991
"7111","Mot-Peg-d","dri_gr_2",-0.141193654471418,0.228628997162125,-0.617566696368331,0.537357605659317,1191.97796255938,1221.33700994323,-0.589298254730694,0.306910945787858
"2112","Mot-Peg-d","score_lch_year",0.00336325703314434,0.00996260059467878,0.337588263343682,0.73592374988719,1191.92176722398,1221.28081460783,-0.0161630813247834,0.0228895953910721
"3112","Mot-Peg-d","sex",0.460175127053901,0.226731017557836,2.02960817628985,0.0433318974803684,1191.92176722398,1221.28081460783,0.0157904984624239,0.904559755645378
"4112","Mot-Peg-d","age",-0.059111688326803,0.00822709239538433,-7.18500358157721,5.97625204773042e-12,1191.92176722398,1221.28081460783,-0.0752364931192397,-0.0429868835343664
"5112","Mot-Peg-d","edu_co",0.0727717484564466,0.0295235379191497,2.46487222011577,0.0143001697116324,1191.92176722398,1221.28081460783,0.0149066774387106,0.130636819474183
"6112","Mot-Peg-d","p1ex",-0.328255647919479,0.220739111104046,-1.48707515527121,0.138108245691666,1191.92176722398,1221.28081460783,-0.760896355662794,0.104385059823837
"7112","Mot-Peg-d","dri_gr_2",-0.138810180686798,0.228789233633208,-0.606716402177109,0.54452554404242,1191.92176722398,1221.28081460783,-0.587228838658405,0.30960847728481
"2113","Mot-Peg-d","score_pfn_year",-0.00268957284952,0.00327949679354619,-0.820117542060989,0.412839308253457,1191.35011687449,1220.70916425834,-0.00911726845228512,0.00373812275324512
"3113","Mot-Peg-d","sex",0.42046233714719,0.228765581359776,1.83796152658968,0.0671161607034418,1191.35011687449,1220.70916425834,-0.0279099632203389,0.868834637514718
"4113","Mot-Peg-d","age",-0.0599916407296136,0.00827401646643477,-7.25060688155286,3.97704914215543e-12,1191.35011687449,1220.70916425834,-0.0762084150113171,-0.0437748664479101
"5113","Mot-Peg-d","edu_co",0.0718414989167499,0.0294955432916332,2.43567301698521,0.0154814799118299,1191.35011687449,1220.70916425834,0.014031296360707,0.129651701472793
"6113","Mot-Peg-d","p1ex",-0.326527781124087,0.220304214916285,-1.4821676527985,0.139408333224332,1191.35011687449,1220.70916425834,-0.758316108002378,0.105260545754203
"7113","Mot-Peg-d","dri_gr_2",-0.130173555092757,0.228814551527728,-0.568904181240339,0.56987237082789,1191.35011687449,1220.70916425834,-0.578641835225788,0.318294725040273
"2114","Mot-Peg-d","score_tfd_year",0.000217165199690815,0.00249580532531013,0.0870120748155027,0.930723447626444,1192.03077022536,1221.3898176092,-0.00467452335034031,0.00510885374972194
"3114","Mot-Peg-d","sex",0.456433920324632,0.22996472741865,1.98479969275329,0.0481321802537272,1192.03077022536,1221.3898176092,0.00571133686950653,0.907156503779757
"4114","Mot-Peg-d","age",-0.0591130477074837,0.0082710039669893,-7.14702204755455,7.55693482281241e-12,1192.03077022536,1221.3898176092,-0.0753239175987706,-0.0429021778161967
"5114","Mot-Peg-d","edu_co",0.0737234084658377,0.0296815084735962,2.48381609483965,0.0135771857318857,1192.03077022536,1221.3898176092,0.0155487208507687,0.131898096080907
"6114","Mot-Peg-d","p1ex",-0.332414312584756,0.220450412551605,-1.50788700613995,0.132698954626044,1192.03077022536,1221.3898176092,-0.764489181562899,0.0996605563933862
"7114","Mot-Peg-d","dri_gr_2",-0.142570035107001,0.22865501986919,-0.623515876400015,0.533447779140246,1192.03077022536,1221.3898176092,-0.590725638934904,0.305585568720902
"2115","Mot-Peg-d","score_gly_year",0.000733039567514951,0.00283760621955426,0.2583302653002,0.796339802740791,1191.97015135223,1221.32919873607,-0.00482856642511825,0.00629464556014816
"3115","Mot-Peg-d","sex",0.4671368354879,0.232562431544957,2.00865132164564,0.0455238566717912,1191.97015135223,1221.32919873607,0.0113228455027238,0.922950825473077
"4115","Mot-Peg-d","age",-0.0589934257833215,0.00825920795742134,-7.14274614314714,7.75884452528913e-12,1191.97015135223,1221.32919873607,-0.0751811759206939,-0.042805675645949
"5115","Mot-Peg-d","edu_co",0.0744988581698854,0.0297624102630798,2.5031191194317,0.0128740704790933,1191.97015135223,1221.32919873607,0.0161656059611436,0.132832110378627
"6115","Mot-Peg-d","p1ex",-0.335559690478499,0.22077782241683,-1.51989763647981,0.129653127516925,1191.97015135223,1221.32919873607,-0.768276271000665,0.0971568900436673
"7115","Mot-Peg-d","dri_gr_2",-0.147256067961144,0.229429164574904,-0.64183674396403,0.521498718592368,1191.97015135223,1221.32919873607,-0.59692896753107,0.302416831608781
"2116","Mot-Peg-d","score_man_year",0.000963674718247862,0.001249177509152,0.771447381326974,0.441085451785028,1191.4293172174,1220.78836460125,-0.00148466820998751,0.00341201764648324
"3116","Mot-Peg-d","sex",0.501972442967917,0.234336914484878,2.14209717692733,0.0330390653721105,1191.4293172174,1220.78836460125,0.0426805303293146,0.96126435560652
"4116","Mot-Peg-d","age",-0.0585053980639266,0.00826453545000778,-7.07909094441255,1.14746005918354e-11,1191.4293172174,1220.78836460125,-0.0747035898948963,-0.0423072062329568
"5116","Mot-Peg-d","edu_co",0.0765185908999192,0.0297109910349695,2.57543044625666,0.0105193776684796,1191.4293172174,1220.78836460125,0.0182861185263865,0.134751063273452
"6116","Mot-Peg-d","p1ex",-0.350674556054125,0.221499026564676,-1.58318779767518,0.114495521090196,1191.4293172174,1220.78836460125,-0.78480467073157,0.0834555586233205
"7116","Mot-Peg-d","dri_gr_2",-0.149237484169274,0.228558871186676,-0.652949865364812,0.514318679452102,1191.4293172174,1220.78836460125,-0.597204640042289,0.298729671703741
"2117","Mot-Peg-nd","score_dcv_year",0.00385168832428225,0.00491246610453564,0.784064101882763,0.433658252660986,1171.05701984132,1200.41606722516,-0.00577656831588137,0.0134799449644459
"3117","Mot-Peg-nd","sex",0.521083508194982,0.217721981515922,2.39334358693072,0.0173472156480019,1171.05701984132,1200.41606722516,0.094356265781079,0.947810750608885
"4117","Mot-Peg-nd","age",-0.0547081658668418,0.00793529627241283,-6.89428144693672,3.52669997058118e-11,1171.05701984132,1200.41606722516,-0.0702610607674259,-0.0391552709662577
"5117","Mot-Peg-nd","edu_co",0.0696896491171294,0.0284744366283294,2.44744610847874,0.0149951662302767,1171.05701984132,1200.41606722516,0.0138807788455356,0.125498519388723
"6117","Mot-Peg-nd","p1ex",-0.632798806645606,0.213030404034822,-2.9704624065876,0.00322855207445281,1171.05701984132,1200.41606722516,-1.05033072616587,-0.215266887125339
"7117","Mot-Peg-nd","dri_gr_2",-0.0899621816659624,0.220932226411076,-0.407193568486361,0.684173644336452,1171.05701984132,1200.41606722516,-0.522981388455919,0.343057025123994
"2118","Mot-Peg-nd","score_chp_year",0.0849074096199972,0.12923202852641,0.657015219742104,0.511705076385787,1171.24428980495,1200.6033371888,-0.168382711940819,0.338197531180814
"3118","Mot-Peg-nd","sex",0.526141120515218,0.218215593600733,2.41110688669616,0.0165413929250012,1171.24428980495,1200.6033371888,0.0984464161927524,0.953835824837683
"4118","Mot-Peg-nd","age",-0.0546807903968523,0.00793988370177349,-6.88685029286242,3.68803331576897e-11,1171.24428980495,1200.6033371888,-0.0702426764937649,-0.0391189042999397
"5118","Mot-Peg-nd","edu_co",0.068546107395243,0.0284323323286594,2.41085066827773,0.0165527771263725,1171.24428980495,1200.6033371888,0.0128197600345967,0.124272454755889
"6118","Mot-Peg-nd","p1ex",-0.628440516300426,0.212884822444666,-2.95202123422289,0.00342153341852653,1171.24428980495,1200.6033371888,-1.04568710114718,-0.211193931453676
"7118","Mot-Peg-nd","dri_gr_2",-0.081175161682404,0.220588617648654,-0.367993428435628,0.713153220787998,1171.24428980495,1200.6033371888,-0.513520907673242,0.351170584308434
"2119","Mot-Peg-nd","score_cyp_year",0.00124573595745092,0.0023706061643066,0.525492583377,0.599652290839202,1171.40346424342,1200.76251162726,-0.00340056674611866,0.00589203866102049
"3119","Mot-Peg-nd","sex",0.543483644769398,0.223791943620456,2.42852193862318,0.0157836367569061,1171.40346424342,1200.76251162726,0.104859495243086,0.98210779429571
"4119","Mot-Peg-nd","age",-0.054657254118782,0.00794618243065249,-6.87842930813431,3.87964200849234e-11,1171.40346424342,1200.76251162726,-0.0702314854974458,-0.0390830227401182
"5119","Mot-Peg-nd","edu_co",0.0709908780849903,0.0288872631880467,2.45751484392491,0.0145900383679387,1171.40346424342,1200.76251162726,0.0143728826244892,0.127608873545491
"6119","Mot-Peg-nd","p1ex",-0.629179731484324,0.213134039837361,-2.95203775034922,0.00342135595680285,1171.40346424342,1200.76251162726,-1.04691477344508,-0.211444689523571
"7119","Mot-Peg-nd","dri_gr_2",-0.0813070876294515,0.220667179869165,-0.368460265263094,0.712805539483785,1171.40346424342,1200.76251162726,-0.513806812743037,0.351192637484134
"2120","Mot-Peg-nd","score_dmt_year",0.00657347673818239,0.00517246935454491,1.27085851797391,0.204822641139275,1170.035973466,1199.39502084984,-0.00356437690786277,0.0167113303842276
"3120","Mot-Peg-nd","sex",0.559465713636346,0.219885441518898,2.54435086639541,0.0114796731024903,1170.035973466,1199.39502084984,0.128498167534617,0.990433259738074
"4120","Mot-Peg-nd","age",-0.0547296670173208,0.00791993342325904,-6.91036958171798,3.20083267430569e-11,1170.035973466,1199.39502084984,-0.0702524512868635,-0.0392068827477781
"5120","Mot-Peg-nd","edu_co",0.0674262997678424,0.0283799652758462,2.37584151750982,0.0181748377657114,1170.035973466,1199.39502084984,0.0118025899446866,0.123050009590998
"6120","Mot-Peg-nd","p1ex",-0.624791479448883,0.212253554721773,-2.94360902585531,0.00351302318208592,1170.035973466,1199.39502084984,-1.04080080229416,-0.208782156603607
"7120","Mot-Peg-nd","dri_gr_2",-0.0740436802516845,0.220141291514825,-0.336346169962841,0.736859095412332,1170.035973466,1199.39502084984,-0.505512683130874,0.357425322627505
"2121","Mot-Peg-nd","score_lch_year",-0.000854035797902668,0.00962087754404374,-0.0887690123892493,0.929328270417701,1171.67822437386,1201.0372717577,-0.0197106092838986,0.0180025376880932
"3121","Mot-Peg-nd","sex",0.514455783793181,0.218954010514631,2.34960657986579,0.0194805111679783,1171.67822437386,1201.0372717577,0.0853138089138996,0.943597758672463
"4121","Mot-Peg-nd","age",-0.0548649980284885,0.00794489829511008,-6.9056891593259,3.29245084210375e-11,1171.67822437386,1201.0372717577,-0.070436712547738,-0.0392932835092391
"5121","Mot-Peg-nd","edu_co",0.0684875617218668,0.0285108632317132,2.40215672058946,0.0169431855393163,1171.67822437386,1201.0372717577,0.0126072966195617,0.124367826824172
"6121","Mot-Peg-nd","p1ex",-0.623465112690284,0.213167629970773,-2.92476448124777,0.00372614885456253,1171.67822437386,1201.0372717577,-1.04126599010276,-0.205664235277808
"7121","Mot-Peg-nd","dri_gr_2",-0.0799126300364824,0.220941628569992,-0.361691142378661,0.717852747637635,1171.67822437386,1201.0372717577,-0.512950264719293,0.353125004646328
"2122","Mot-Peg-nd","score_pfn_year",-0.000989372879467029,0.00316962963822424,-0.312141477835662,0.755162862530999,1171.58647400376,1200.9455213876,-0.00720173281471726,0.00522298705578321
"3122","Mot-Peg-nd","sex",0.504571249609899,0.221101654470434,2.28207812744961,0.0232270223819808,1171.58647400376,1200.9455213876,0.0712199699256291,0.937922529294168
"4122","Mot-Peg-nd","age",-0.0551409707712554,0.00799682679085921,-6.89535639740058,3.50394465635625e-11,1171.58647400376,1200.9455213876,-0.0708144632719445,-0.0394674782705663
"5122","Mot-Peg-nd","edu_co",0.0677460290555548,0.0285074065011035,2.37643606944506,0.0181461626417863,1171.58647400376,1200.9455213876,0.011872539020749,0.123619519090361
"6122","Mot-Peg-nd","p1ex",-0.620290005320585,0.212923754155988,-2.91320246432514,0.00386269406775795,1171.58647400376,1200.9455213876,-1.03761289491938,-0.202967115721788
"7122","Mot-Peg-nd","dri_gr_2",-0.0746345501885319,0.22114898407784,-0.337485385699362,0.736001205906144,1171.58647400376,1200.9455213876,-0.50807859419872,0.358809493821656
"2123","Mot-Peg-nd","score_tfd_year",7.34565636791116e-05,0.00240977440869151,0.0304827553210668,0.975703532301936,1171.68534692861,1201.04439431245,-0.00464961448822255,0.00479652761558077
"3123","Mot-Peg-nd","sex",0.517689419469076,0.222037796544216,2.33153736672929,0.0204270377981694,1171.68534692861,1201.04439431245,0.0825033350357794,0.952875503902372
"4123","Mot-Peg-nd","age",-0.0548200077095005,0.00798590077988559,-6.86459915049006,4.21578591148016e-11,1171.68534692861,1201.04439431245,-0.0704720856221866,-0.0391679297968145
"5123","Mot-Peg-nd","edu_co",0.0684291391548932,0.0286583808463284,2.38775315052944,0.0176078853984533,1171.68534692861,1201.04439431245,0.012259744840857,0.124598533468929
"6123","Mot-Peg-nd","p1ex",-0.622453191278225,0.212851442043594,-2.92435505863634,0.00373090773167363,1171.68534692861,1201.04439431245,-1.03963435174108,-0.205272030815366
"7123","Mot-Peg-nd","dri_gr_2",-0.0791833849937832,0.22077323488007,-0.358663879871116,0.720113969844052,1171.68534692861,1201.04439431245,-0.511890974109123,0.353524204121556
"2124","Mot-Peg-nd","score_gly_year",0.0011075089017359,0.0027392932197479,0.404304619071714,0.686294108188883,1171.51884200625,1200.87788939009,-0.00426140715206474,0.00647642495553655
"3124","Mot-Peg-nd","sex",0.538381712044674,0.224504967429644,2.39808374045618,0.0171288641915148,1171.51884200625,1200.87788939009,0.0983600615322339,0.978403362557114
"4124","Mot-Peg-nd","age",-0.0545508749355437,0.00797305567007324,-6.84190317901576,4.83050365215625e-11,1171.51884200625,1200.87788939009,-0.0701777768956202,-0.0389239729754673
"5124","Mot-Peg-nd","edu_co",0.0699635473055082,0.0287312482173149,2.4351029504992,0.0155053780103494,1171.51884200625,1200.87788939009,0.0136513355686904,0.126275759042326
"6124","Mot-Peg-nd","p1ex",-0.627292678311029,0.213128653246372,-2.94325830317096,0.00351688573578203,1171.51884200625,1200.87788939009,-1.04501716274744,-0.209568193874615
"7124","Mot-Peg-nd","dri_gr_2",-0.0867097676583273,0.221480257056662,-0.391501115316766,0.695721481439265,1171.51884200625,1200.87788939009,-0.520803094776058,0.347383559459404
"2125","Mot-Peg-nd","score_man_year",0.000972070937460702,0.00120598794092106,0.806037029456773,0.420898278220172,1171.02129625137,1200.38034363521,-0.0013916219925342,0.0033357638674556
"3125","Mot-Peg-nd","sex",0.566210193189759,0.226234855263492,2.50275401873996,0.0128870629720802,1171.02129625137,1200.38034363521,0.122798024825683,1.00962236155383
"4125","Mot-Peg-nd","age",-0.0541565172588816,0.0079787940600932,-6.78755672235624,6.68348329429736e-11,1171.02129625137,1200.38034363521,-0.0697946662567264,-0.0385183682610368
"5125","Mot-Peg-nd","edu_co",0.0714561294479148,0.0286837512190808,2.49117100835756,0.0133053573029804,1171.02129625137,1200.38034363521,0.0152370101170097,0.12767524877882
"6125","Mot-Peg-nd","p1ex",-0.640922452589197,0.213840829670468,-2.99719400442314,0.00296647545420368,1171.02129625137,1200.38034363521,-1.06004277716748,-0.221802128010915
"7125","Mot-Peg-nd","dri_gr_2",-0.0861642323418127,0.220656584370286,-0.390490193563495,0.696467876364547,1171.02129625137,1200.38034363521,-0.518643190659197,0.346314725975571
